study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	h16	none	l-003237-00	pooled_sirna	1103	116	0.0	0.0	-0.8289103682110318	0.0	-0.3043627543597146	-1.2775243518111277
study	bacteria	d	p	1	kb03-1a	h16	none	l-003237-00	pooled_sirna	1104	26	0.0	0.0	-0.411616577895488	0.0	-0.07472026024298638	-0.6879725875496278
study	bacteria	d	p	1	kb03-1a	h16	none	l-003237-00	pooled_sirna	1099	37	0.0	0.0	0.015513283459098547	0.0	-0.32934619413736127	-0.10321145505140417
study	bacteria	d	p	1	kb03-1a	h16	none	l-003237-00	pooled_sirna	1103	81	0.0	0.0	-0.7023896095912435	0.0	-0.4192371464760275	-0.26969443122423115
study	bacteria	d	p	1	kb03-1a	h16	none	l-003237-00	pooled_sirna	1104	58	0.0	0.0	0.7563426396669696	0.0	-0.34717674050030906	-0.9442758707905899
study	bacteria	d	p	1	kb03-1a	h16	none	l-003237-00	pooled_sirna	1104	89	0.0	0.0	-1.074081481130388	0.0	-0.3885727745759507	-0.9147482980874011
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1105	185	0.0	0.0	-1.052979950815738	0.0	-0.318127709171564	-1.2111175201680353
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1106	79	0.0	0.0	-0.05948048350887515	0.0	-0.36233231728058174	-1.0220924363823503
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1108	130	0.0	0.0	-0.33313653413104743	0.0	-0.2902178097514541	-0.5088364326583789
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1107	108	0.0	0.0	0.3050827097858788	0.0	-0.3500979856993826	-1.1810123269504018
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1106	55	0.0	0.0	-0.6392268877027355	0.0	-0.4173914047829113	-0.811854596093535
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1109	198	0.0	0.0	0.09675068019465018	0.0	0.4721026664902989	0.5896405576647505
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1106	24	0.0	0.0	-0.872269820875002	0.0	-0.3225831282458431	-0.6528169471936334
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1105	95	0.0	0.0	2.9276566344946757	0.0	-0.26829328955956555	4.591389234570977
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1108	117	0.0	0.0	0.5381042499853228	0.0	-0.36266293705114616	-0.6598354471814167
study	bacteria	d	p	1	kb03-1a	h17	nme4	l-006494-00	pooled_sirna	1109	127	0.0	0.0	1.1593366842647803	0.0	-0.33156981805043667	0.48489829622352254
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1111	25	0.0	0.0	-0.19287056799878757	0.0	-0.21823241059856707	-0.5460019044970519
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1113	62	0.0	0.0	-0.5774870521324387	0.0	-0.36778377185874866	-0.11145911805849906
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1115	135	0.0	0.0	-0.8743767271645263	0.0	0.10023716777194201	-0.6764631685041389
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1115	48	0.0	0.0	-0.06645281425708972	0.0	-0.29651750597928944	-0.2912849903002947
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1111	82	0.0	0.0	-0.761741218287955	0.0	-0.33006403158234543	-0.2745654963017514
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1111	73	0.0	0.0	-0.49511141439822653	0.0	-0.3951998192770106	-0.41581208387989993
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1114	34	0.0	0.0	-0.4641391754987606	0.0	-0.3379514059296689	-1.152322334449065
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1115	67	0.0	0.0	0.46155568479045284	0.0	-0.3579559069538002	-0.1207019532233881
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1113	104	0.0	0.0	-1.177824105138788	0.0	-0.32458883423956486	-1.3491416236996205
study	bacteria	d	p	1	kb03-1a	h18	pdpk1	l-003017-00	pooled_sirna	1112	34	0.0	0.0	0.5887333662194011	0.0	-0.33396502041807724	0.056478901970712155
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1120	63	0.0	0.0	0.5989038444097288	0.0	1.2526674668359161	0.624188741869092
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1120	64	0.0	0.0	-1.0579113485127043	0.0	-0.4158123464750221	-0.29509766456835074
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1119	44	0.0	0.0	0.9851462925564339	0.0	-0.2730524088648908	1.116666374268082
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1122	42	0.0	0.0	2.6306008427536947	0.0	-0.2416772908328841	0.5874588078878163
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1121	141	0.0	0.0	-0.6969743269835253	0.0	2.1638025094742375	-0.48820170187690803
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1117	72	0.0	0.0	0.8006817522575104	0.0	-0.08069747084365737	1.5601735146756215
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1119	158	0.0	0.0	-0.6482418779029279	0.0	-0.2979042244153813	-0.20274706751199587
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1118	115	0.0	0.0	-0.9844661168955852	0.0	-0.27120970603038946	-0.2585043676251609
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1120	113	0.0	0.0	0.8871002701242483	0.0	2.1026628023100518	2.8613743422396305
study	bacteria	d	p	1	kb03-1a	h19	braf	l-003460-00	pooled_sirna	1122	121	0.0	0.0	-0.7125715236709083	0.0	-0.2937037558736077	-0.06261676504322303
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1124	17	0.0	0.0	0.4652342285896962	0.0	-0.3396219708718933	-0.660780851832334
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1127	102	0.0	0.0	0.0037112866556862764	0.0	-0.2468655966080785	-0.8957209278217426
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1125	59	0.0	0.0	-0.6440569967476992	0.0	-0.3366185669741424	-0.381360537971735
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1125	41	0.0	0.0	0.7637373163131398	0.0	-0.39872878613289114	-0.39273647938642187
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1123	13	0.0	0.0	-1.324488887990064	0.0	-0.31473281761067945	-0.8321485889168782
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1127	37	0.0	0.0	-0.20228468360711824	0.0	-0.4103855411760293	-0.8932018275726865
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1126	23	0.0	0.0	-0.9166776839542987	0.0	-0.4088204113536708	-0.9231505569573853
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1128	13	0.0	0.0	-0.41822422473790766	0.0	-0.2552035192028503	1.1566068974072135
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1123	30	0.0	0.0	-0.33640090165507763	0.0	-0.42787749312071593	-0.4884692983594976
study	bacteria	d	p	1	kb03-1a	h20	pstk	l-016512-01	pooled_sirna	1126	31	0.0	0.0	-1.1738375662184302	0.0	-0.4356434195698563	-1.1582651981295136
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1131	65	0.0	0.0	-0.5623006801456064	0.0	-0.3047677076356367	0.299631890627904
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1133	148	0.0	0.0	-0.5153079259385042	0.0	0.3605521936351936	0.4399362807758263
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1130	54	0.0	0.0	-0.42089283069899946	0.0	-0.41046987349195296	0.3086688238227921
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1132	58	0.0	0.0	0.28969391709978665	0.0	-0.36843876642149403	-0.16221691284071726
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1130	48	0.0	0.0	1.2087100019357997	0.0	-0.17305319959933946	0.3875068618259647
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1130	16	0.0	0.0	-0.8039194115603857	0.0	-0.2464557748638074	-0.9942464463767781
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1133	24	0.0	0.0	0.5821286485168649	0.0	-0.2830983378460167	-0.21438571711472837
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1129	12	0.0	0.0	-0.3410010234797681	0.0	-0.20269945806144862	0.9285265129532443
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1132	28	0.0	0.0	0.12058547421828765	0.0	-0.1658667201925869	0.13887673548525767
study	bacteria	d	p	1	kb03-1a	h21	pask	l-005018-00	pooled_sirna	1131	8	0.0	0.0	-0.1916404825495974	0.0	5.937190832302873	-1.1861952890903809
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1135	97	0.0	0.0	-0.05000110090550577	0.0	-0.3384910622252071	-0.916680948244833
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1139	109	0.0	0.0	-0.1852331152904482	0.0	-0.1594313610178777	-0.7292336871067865
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1136	25	0.0	0.0	-0.9785624699169212	0.0	-0.327128954972923	-1.1073476311240822
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1137	44	0.0	0.0	-0.9849152998776681	0.0	-0.4060721540402032	-0.8376664263675426
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1136	39	0.0	0.0	-0.6261349661857588	0.0	-0.36446559546263707	-0.6352500638747492
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1139	5	0.0	0.0	1.295725429429146	0.0	0.3361875825210957	2.4784459102162977
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1139	91	0.0	0.0	2.9822005091902604	0.0	-0.42334319624220706	0.211092840757235
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1138	109	0.0	0.0	-0.3653010828756633	0.0	-0.402676935163401	-0.39187923943026587
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1135	95	0.0	0.0	-0.6689886086792346	0.0	-0.1668189583746255	-1.3113394432032415
study	bacteria	d	p	1	kb03-1a	h22	epha4	l-003118-00	pooled_sirna	1136	33	0.0	0.0	-0.574767157493953	0.0	-0.39367794974850356	-0.656706180886522
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1143	31	0.0	0.0	-0.5811238680316647	0.0	-0.20894558256478918	-0.654762064837218
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1145	181	0.0	0.0	-0.037387747610687	0.0	-0.22808929973299433	0.6579442270088872
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1145	57	0.0	0.0	-0.24840855346306864	0.0	-0.3314592242565506	1.2834469340240802
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1141	64	0.0	0.0	-0.20474003390364878	0.0	-0.2591311251905113	0.3916904646686309
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1142	7	0.0	0.0	-1.206820757713868	0.0	-0.326368560319172	-0.6681274009543233
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1145	65	0.0	0.0	-1.2888822520705754	0.0	-0.26467908338487184	0.7960415057165475
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1142	24	0.0	0.0	0.03318787091915349	0.0	-0.33256323169928903	1.0118770713976493
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1144	32	0.0	0.0	0.41981496549503955	0.0	-0.27422634529189943	-0.6124599152277306
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1141	81	0.0	0.0	2.563086960287027	0.0	-0.21105014009363532	2.907827298396193
study	bacteria	d	p	1	kb03-1a	h23	mock	none	control	1144	89	0.0	0.0	-0.2823516713981342	0.0	-0.41603167012523545	-0.5051952577403505
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1152	27	0.0	0.0	-0.012787509666876865	0.0	12.259094303459118	0.7237326643823672
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1147	8	0.0	0.0	-0.979654040266801	0.0	0.2148026206473835	-0.3579553576232353
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1148	60	0.0	0.0	-0.50378126040944	0.0	-0.3484167714587269	-0.003507972049632983
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1148	92	0.0	0.0	-0.21644868193214958	0.0	-0.3667141331713028	-0.5020679721926385
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1152	126	0.0	0.0	-0.9755941649685543	0.0	2.338426205819721	-0.6349629465040394
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1152	38	0.0	0.0	0.28133600867652303	0.0	5.417680651866657	0.25088294650179355
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1149	7	0.0	0.0	-0.6401515226962006	0.0	-0.2793710271017978	-0.7584687625281736
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1152	51	0.0	0.0	-0.6739414509797331	0.0	-0.22966089558717304	0.881711331718824
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1150	140	0.0	0.0	-1.482451069878818	0.0	-0.20979722395780864	-1.710446287474223
study	bacteria	d	p	1	kb03-1a	h24	mock	none	control	1148	135	0.0	0.0	-1.1402321066183279	0.0	-0.2986319670994859	-0.9504757005707685
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1156	110	0.0	0.0	0.5912449423055058	0.0	-0.41587235502488973	0.8729550132111814
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1156	62	0.0	0.0	-0.21821351593497776	0.0	-0.30662799618140796	0.6365377187752683
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1154	137	0.0	0.0	-0.3950413101451236	0.0	-0.1531962486054116	-0.1694559927477583
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1158	114	0.0	0.0	1.6300775189249834	0.0	3.4878054941924574	2.778581213022929
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1156	34	0.0	0.0	5.379260856339203	0.0	-0.02822757392168084	9.159060429570207
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1157	218	0.0	0.0	1.4917329477080359	0.0	-0.22471365866185536	0.8231323599325234
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1155	248	0.0	0.0	-0.2099660467987302	0.0	-0.2748247451407673	-0.25864336595321497
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1157	97	0.0	0.0	0.6156903892789708	0.0	-0.3614144153100883	1.08989795998804
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1154	30	0.0	0.0	0.10670943151182136	0.0	-0.20914504156712138	0.2761382283542151
study	bacteria	d	p	1	kb03-1a	i01	cdc42	l-005057-00	control	1157	104	0.0	0.0	1.6964554354539834	0.0	0.5192391617374087	2.6462840011070417
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1163	99	0.0	0.0	1.459732982123743	0.0	4.480757119293211	2.4791023888582653
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1162	36	0.0	0.0	-0.025946648485745002	0.0	-0.31846442207831127	-0.6254205225805428
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1163	171	0.0	0.0	-0.3866128710285471	0.0	-0.2796535640316992	-0.9203259176297796
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1162	48	0.0	0.0	0.282318471547884	0.0	-0.36172515611927	-0.5337423752092918
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1164	118	0.0	0.0	-0.5372732729080097	0.0	-0.33993272044535283	-0.3169509632093432
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1162	45	0.0	0.0	1.6316903978301691	0.0	-0.11186389200964428	0.514539289444134
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1164	12	0.0	0.0	0.39690096477423326	0.0	-0.24169133293932077	-0.37879595249793163
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1164	48	0.0	0.0	0.09388122245238147	0.0	-0.4108943054730191	0.06717098978301082
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1164	83	0.0	0.0	0.7885273390945814	0.0	-0.4205556110195427	1.0772984615210837
study	bacteria	d	p	1	kb03-1a	i02	mock	none	control	1163	80	0.0	0.0	0.9941459200898273	0.0	-0.006376839097552176	0.3395911203761049
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1166	48	0.0	0.0	0.49538720682101345	0.0	-0.21024427058773323	0.22884641875156322
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1166	75	0.0	0.0	0.8349069481685454	0.0	-0.025931389140082358	1.5060265985887513
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1169	23	0.0	0.0	2.007059558274857	0.0	-0.10990170703670073	4.386103741389915
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1168	32	0.0	0.0	-0.0820911082286875	0.0	-0.1654876990892424	0.2959849812794723
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1165	94	0.0	0.0	-0.23428903331842613	0.0	0.9886030390046441	1.494888866591691
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1170	1	0.0	0.0	-0.873281557163393	0.0	-0.30866014303545763	-0.3137022554531743
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1165	115	0.0	0.0	-0.24515351116681847	0.0	-0.16354697873689766	0.41650240413955436
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1166	72	0.0	0.0	2.6390891721981387	0.0	-0.2763742888538021	3.308379942760053
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1165	87	0.0	0.0	-0.9873133625108657	0.0	-0.33308840172780935	0.08016016618382106
study	bacteria	d	p	1	kb03-1a	i03	dclk1	l-004884-00	pooled_sirna	1170	30	0.0	0.0	-0.02943103165653431	0.0	-0.23375106310686555	0.44326987902723824
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1176	27	0.0	0.0	0.19013604536302606	0.0	-0.2598735586735258	-0.19411800306569726
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1176	78	0.0	0.0	0.8977994896840652	0.0	-0.31010621996066384	-0.290760113771255
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1175	19	0.0	0.0	1.102807373453055	0.0	-0.32490008809509313	2.175518598435819
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1175	102	0.0	0.0	1.1497847922844324	0.0	3.094833875100021	7.681047984191454
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1172	107	0.0	0.0	0.9531094250555466	0.0	-0.2424523220255338	0.3123837378116552
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1173	127	0.0	0.0	-0.9680460800813802	0.0	-0.2323549743341422	-0.8449862554255508
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1175	97	0.0	0.0	1.3879734151640573	0.0	1.0806954601762508	4.117785537530487
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1175	107	0.0	0.0	0.09141853548487781	0.0	-0.3408859662754587	-0.03503702328152713
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1172	49	0.0	0.0	0.7447853059578863	0.0	-0.2974758958209895	0.25743745680848446
study	bacteria	d	p	1	kb03-1a	i04	wnk1	l-005362-00	pooled_sirna	1176	14	0.0	0.0	0.23343334807782243	0.0	-0.2662745810836311	0.05254883722651494
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1177	114	0.0	0.0	-0.599660709494132	0.0	-0.40333860492664575	-0.06596426425274594
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1181	90	0.0	0.0	2.609852060663894	0.0	-0.4151360994710932	0.09076848767152865
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1181	142	0.0	0.0	0.5853641850076388	0.0	-0.4168496344648325	-0.6682765757403514
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1180	83	0.0	0.0	0.41600567002956224	0.0	-0.22411328609543874	0.6152677758287672
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1180	23	0.0	0.0	-0.5019282207481549	0.0	-0.3064438445279777	-0.3881272436137183
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1177	76	0.0	0.0	2.204340741152462	0.0	3.4115063249791677	1.550599829502836
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1178	128	0.0	0.0	0.06706422553861159	0.0	-0.39788326544374336	0.34195830040554864
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1181	169	0.0	0.0	0.8246127503879424	0.0	3.816589869405264	0.03232017417675007
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1182	138	0.0	0.0	1.0578679435388454	0.0	-0.35733628227845476	0.3853283389425782
study	bacteria	d	p	1	kb03-1a	i05	gk2	l-015091-00	pooled_sirna	1179	175	0.0	0.0	-0.23672445463539246	0.0	-0.25439466045530046	0.127143363387698
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1186	2	0.0	0.0	0.647254841713943	0.0	-0.024003787282299658	-0.22323823102755183
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1188	67	0.0	0.0	-0.3650007284244802	0.0	-0.3951536485543443	0.1882909822791546
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1185	164	0.0	0.0	0.29520123122920944	0.0	-0.20531969057184887	-0.67070438061863
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1183	156	0.0	0.0	0.5929672996543132	0.0	0.08017628316102106	0.7400338285310544
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1188	72	0.0	0.0	5.533578382306284	0.0	-0.3236343052653075	1.0689084675578688
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1183	67	0.0	0.0	2.7820987055549717	0.0	0.016748047245263034	1.187443977522159
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1188	58	0.0	0.0	-0.6447611122033642	0.0	-0.35217263470265564	-0.08669329491652442
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1184	91	0.0	0.0	-0.0535877113030334	0.0	-0.40754094354195025	0.08544222732641167
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1183	117	0.0	0.0	-0.6907741006253324	0.0	0.5297680334971928	-0.2998318477004551
study	bacteria	d	p	1	kb03-1a	i06	tsks	l-013077-00	pooled_sirna	1183	122	0.0	0.0	-0.8770321838591317	0.0	1.5619730788690893	-0.3596348814198116
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1191	210	0.0	0.0	-0.11217205896496732	0.0	0.7822299054244652	0.30524906351027437
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1191	178	0.0	0.0	2.586035564493767	0.0	-0.3212876331894086	0.5516060783528107
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1189	152	0.0	0.0	0.31613692049201353	0.0	-0.29833142675401336	0.9332986463122763
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1193	172	0.0	0.0	0.76871285554255	0.0	-0.20127723249898077	0.7627407819587912
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1194	68	0.0	0.0	-0.08521240015659588	0.0	-0.35946818092866517	0.25949298609626126
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1192	42	0.0	0.0	1.0089951506603643	0.0	-0.37446929045891164	0.8278657286195491
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1192	105	0.0	0.0	-0.32011619524185464	0.0	0.14984777140684352	0.2183916068259107
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1189	102	0.0	0.0	-0.20733640482188068	0.0	-0.39288105964140696	0.5927182581723892
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1192	128	0.0	0.0	-0.20506930720325692	0.0	0.7888318326184967	0.438294691594661
study	bacteria	d	p	1	kb03-1a	i07	xrcc6bp1	l-015098-02	pooled_sirna	1190	82	0.0	0.0	-0.17207840027810564	0.0	-0.3299926496848395	0.21756624932606033
study	bacteria	d	p	1	kb03-1a	i08	stk19	l-005378-00	pooled_sirna	1197	10	0.0	0.0	0.06357380932783728	0.0	-0.2798646032137756	0.9459261579122723
study	bacteria	d	p	1	kb03-1a	i08	stk19	l-005378-00	pooled_sirna	1199	49	0.0	0.0	0.05405905870284418	0.0	-0.15067697451683373	0.9673380145686009
study	bacteria	d	p	1	kb03-1a	i08	stk19	l-005378-00	pooled_sirna	1199	95	0.0	0.0	-0.5912037841611126	0.0	-0.338821503640395	-0.1374813173190475
